AvailabilityZone,AvailabilityZoneId,AvailableIpAddressCount,CidrBlock,DefaultForAz,MapPublicIpOnLaunch,MapCustomerOwnedIpOnLaunch,State,SubnetId,VpcId,OwnerId,AssignIpv6AddressOnCreation,Ipv6CidrBlockAssociationSet,Tags,SubnetArn
us-east-1a,use1-az4,27,10.203.63.64/27,False,False,False,available,subnet-c8dd4481,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'Name', 'Value': 'Horizontal QA East VPC - Palo Alto Public Az1 - Do Not Use'}, {'Key': 'NetworkLocation', 'Value': 'Public'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-QA-Gen2-Infrastructure'}, {'Key': 'AutoGoverned', 'Value': 'True'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-QA-Gen2-Infrastructure/63adf870-2c8f-11e6-8adc-5044334e0ab3'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'PaloAltoPublicAz1Subnet'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'OwnerId', 'Value': 'icp905'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'c7n-public', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-c8dd4481
us-east-1a,use1-az4,13,10.203.0.0/27,False,False,False,available,subnet-e58a1892,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'PrivateSubnet1'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'Enterprise'}, {'Key': 'Name', 'Value': 'Horizontal QA East VPC - General1'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-QA-VPC/f66c2600-b22e-11e4-b6d3-5001b491380a'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-QA-VPC'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'c7n-internal', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-e58a1892
us-east-1b,use1-az6,10,10.205.6.16/28,False,False,False,available,subnet-f4d213ac,vpc-6d304f08,93937234853,False,[],"[{'Key': 'Name', 'Value': 'Proxy - Dev - Queen AZ 2'}, {'Key': 'OwnerContact', 'Value': 'kib547'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'QueenAz2Subnet'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-Dev-Network'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-Dev-Network/9c60b140-bfb0-11e5-b85b-50fae987c09a'}, {'Key': 'c7n-publicout', 'Value': 'True'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVNPAWSPROXY'}, {'Key': 'NetworkLocation', 'Value': 'PublicOut'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-f4d213ac
us-east-1b,use1-az6,11,10.203.5.16/28,False,False,False,available,subnet-b3d7c6ea,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-Jenkins-Operation-Center-Infrastructure'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'Name', 'Value': 'HorizontalQAVPC - Jenkins-Operation-Center-Web-AZ2'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet2'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-Jenkins-Operation-Center-Infrastructure/157d5700-8e28-11e5-ad7a-50442ee11cd2'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-b3d7c6ea
us-east-1b,use1-az6,105,10.205.2.0/24,False,False,False,available,subnet-26f84a7f,vpc-6d304f08,93937234853,False,[],"[{'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'PublicSubnet2'}, {'Key': 'NetworkLocation', 'Value': 'Enterprise'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'Name', 'Value': 'Horizontal Dev East VPC - General2'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-Dev-VPC/4045c9c0-b22f-11e4-a864-50fa52d244a8'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-Dev-VPC'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-26f84a7f
us-east-1b,use1-az6,211,10.203.18.0/23,False,False,False,available,subnet-93723ecb,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'OwnerId', 'Value': 'icp905'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'EnterpriseAz2Subnet'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'Name', 'Value': 'Horizontal QA East VPC - Enterprise Az2'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-QA-Gen2-Infrastructure'}, {'Key': 'kubernetes.io/role/internal-elb', 'Value': ''}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-QA-Gen2-Infrastructure/63adf870-2c8f-11e6-8adc-5044334e0ab3'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'NetworkLocation', 'Value': 'EntFacing'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'AutoGoverned', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-93723ecb
us-east-1b,use1-az6,21,10.203.1.0/27,False,False,False,available,subnet-b57e35ec,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-Bastion-Network-SubnetStack1-1T407TS8123P3/277d8460-3c6c-11e5-8440-50fa526be49c'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'Enterprise'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'isBastion', 'Value': 'true'}, {'Key': 'IAMPolicyKey', 'Value': 'Bastion'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-Bastion-Network-SubnetStack1-1T407TS8123P3'}, {'Key': 'Name', 'Value': 'Bastion-us-east-1b-cof-horizontal-qa - DO NOT USE OR ALTER'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'c7n-internal', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-b57e35ec
us-east-1d,use1-az2,57,10.203.4.192/26,False,False,False,available,subnet-a30c2188,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Tealeaf-QA-Subnets-Nacl'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet3'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Tealeaf-QA-Subnets-Nacl/57b8d240-6ebe-11e5-9ba6-50e241629418'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'Name', 'Value': 'HorizontalQAVPC - Tealeaf-Pool-Az3'}, {'Key': 'Tier', 'Value': 'DB'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-a30c2188
us-east-1a,use1-az4,248,10.203.12.0/24,False,False,False,available,subnet-a15e6dd7,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'CustomerAz1Subnet'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'AutoGoverned', 'Value': 'True'}, {'Key': 'OwnerId', 'Value': 'icp905'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-QA-Gen2-Infrastructure/63adf870-2c8f-11e6-8adc-5044334e0ab3'}, {'Key': 'NetworkLocation', 'Value': 'CustFacing'}, {'Key': 'Name', 'Value': 'Horizontal QA East VPC - Customer Az1'}, {'Key': 'c7n-customer', 'Value': 'True'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-QA-Gen2-Infrastructure'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-a15e6dd7
us-east-1a,use1-az4,16,10.194.60.0/27,False,False,False,available,subnet-0aeb28e744ac4f8a8,vpc-0e999ead3381a15fd,93937234853,False,[],"[{'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'AutoGoverned', 'Value': 'False'}, {'Key': 'NetworkLocation', 'Value': 'EntFacing'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'Name', 'Value': 'cof-st-hztl-dns-qa-ue1-1 - Enterprise-Az1'}, {'Key': 'BA', 'Value': 'ASVAWSPLATFORM'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-0aeb28e744ac4f8a8
us-east-1b,use1-az6,11,10.203.1.144/28,False,False,False,available,subnet-eeb08ab7,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'Name', 'Value': 'HorizontalQA - SafeNet-Pool-Az2'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'SubnetSafenet2'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'safenet-subnets-qa'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/safenet-subnets-qa/489c7710-7690-11e5-8be2-50ba0727c06e'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-eeb08ab7
us-east-1b,use1-az6,24,10.205.6.160/27,False,False,False,available,subnet-ead213b2,vpc-6d304f08,93937234853,False,[],"[{'Key': 'aws:cloudformation:logical-id', 'Value': 'SwarmElbAz2Subnet'}, {'Key': 'c7n-enterpriseout', 'Value': 'True'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-Dev-Network/9c60b140-bfb0-11e5-b85b-50fae987c09a'}, {'Key': 'Name', 'Value': 'Proxy - Dev - Swarm ELB AZ 2'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-Dev-Network'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVNPAWSPROXY'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'OwnerContact', 'Value': 'kib547'}, {'Key': 'NetworkLocation', 'Value': 'EnterpriseOut'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-ead213b2
us-east-1a,use1-az4,10,10.205.7.0/28,False,False,False,available,subnet-32c6b444,vpc-6d304f08,93937234853,False,[],"[{'Key': 'Name', 'Value': 'Horizontal-DEV-East-DNS-CACHE-SUBNET-AZ0'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'DNS-CACHE-INFRA-EAST-DEV'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'mySubnet0'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/DNS-CACHE-INFRA-EAST-DEV/100fd9c0-fb5e-11e5-a113-500c524058c6'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-32c6b444
us-east-1d,use1-az2,59,10.203.8.0/26,False,False,False,available,subnet-7e807954,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Athena-QA-Subnets/7c4d2120-c3b3-11e5-a444-500c28604cae'}, {'Key': 'Tier', 'Value': 'APP'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet3'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'Name', 'Value': 'Horizontal-QA-East - Athena APP AZ3'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Athena-QA-Subnets'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-7e807954
us-east-1a,use1-az4,11,10.205.5.96/28,False,False,False,available,subnet-fb68708c,vpc-6d304f08,93937234853,False,[],"[{'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-AppDynamics-Dev-Infrastructure/da70faa0-58cf-11e5-b961-500150b34c7c'}, {'Key': 'Name', 'Value': 'HorizontalDevVPC - AppDynamics'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-AppDynamics-Dev-Infrastructure'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-fb68708c
us-east-1b,use1-az6,21,10.206.222.32/27,False,False,False,available,subnet-07054d417cbe11886,vpc-062224ed81107628f,93937234853,False,[],"[{'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'BA', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'Name', 'Value': 'cof-st-hztl-dns-dev-ue1-1 - Enterprise-Az2'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'NetworkLocation', 'Value': 'EntFacing'}, {'Key': 'AutoGoverned', 'Value': 'False'}, {'Key': 'c7n-internal', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-07054d417cbe11886
us-east-1b,use1-az6,58,10.205.8.64/26,False,False,False,available,subnet-085f63f33773a9e30,vpc-6d304f08,93937234853,False,[],"[{'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'BA', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'NetworkLocation', 'Value': 'EntFacing'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'AutoGoverned', 'Value': 'False'}, {'Key': 'Name', 'Value': 'Horizontal Dev East VPC-PonyExpress-1-Az-1b'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-085f63f33773a9e30
us-east-1d,use1-az2,10,10.205.7.48/28,False,False,False,available,subnet-2c074c00,vpc-6d304f08,93937234853,False,[],"[{'Key': 'OwnerContact', 'Value': 'kib547'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-Dev-Network'}, {'Key': 'c7n-publicout', 'Value': 'True'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'NatGatewayAz3Subnet'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-Dev-Network/9c60b140-bfb0-11e5-b85b-50fae987c09a'}, {'Key': 'Name', 'Value': 'Proxy - Dev - NAT Gateway AZ 3'}, {'Key': 'NetworkLocation', 'Value': 'PublicOut'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVNPAWSPROXY'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-2c074c00
us-east-1b,use1-az6,251,10.203.13.0/24,False,False,False,available,subnet-94723ecc,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'OwnerId', 'Value': 'icp905'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'CustomerAz2Subnet'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'Name', 'Value': 'Horizontal QA East VPC - Customer Az2'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-QA-Gen2-Infrastructure/63adf870-2c8f-11e6-8adc-5044334e0ab3'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'AutoGoverned', 'Value': 'True'}, {'Key': 'NetworkLocation', 'Value': 'CustFacing'}, {'Key': 'c7n-customer', 'Value': 'True'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-QA-Gen2-Infrastructure'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-94723ecc
us-east-1b,use1-az6,59,10.203.62.128/26,False,False,False,available,subnet-c73bb09f,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'Name', 'Value': 'HorizontalQAVPC - AppDynamics2-Pool-Az2'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'Subnet4'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'Tier', 'Value': 'DB'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-AppDynamics-QA-infrastructure'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-AppDynamics-QA-infrastructure/28ac0560-db35-11e5-8f56-500c28b32ed2'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-c73bb09f
us-east-1a,use1-az4,10,10.203.7.64/28,False,False,False,available,subnet-b6dd6ec0,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPROXY'}, {'Key': 'NetworkLocation', 'Value': 'PublicOut'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-QA-Network/9379c2c0-ca90-11e5-a83f-500c32cd4462'}, {'Key': 'OwnerContact', 'Value': 'kib547'}, {'Key': 'c7n-publicout', 'Value': 'True'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-QA-Network'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}, {'Key': 'Name', 'Value': 'Proxy - QA - NAT Gateway AZ 1'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'NatGatewayAz1Subnet'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-b6dd6ec0
us-east-1a,use1-az4,25,10.203.10.64/27,False,False,False,available,subnet-08f16540,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'OwnerContact', 'Value': 'kib547'}, {'Key': 'NetworkLocation', 'Value': 'EnterpriseOut'}, {'Key': 'c7n-enterpriseout', 'Value': 'True'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'SwarmElbAz1Subnet'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-PreCDE-Network'}, {'Key': 'Name', 'Value': 'Proxy - PreCDE - Swarm ELB AZ 1'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-PreCDE-Network/8d078e10-4675-11e7-afab-500c5240582a'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPROXY'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-08f16540
us-east-1a,use1-az4,122,10.203.11.0/25,False,False,False,available,subnet-0aee6d2afe729d3cf,vpc-dc314eb9,93937234853,False,[],"[{'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'c7n-enterprise', 'Value': 'True'}, {'Key': 'NetworkLocation', 'Value': 'Enterprise'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}, {'Key': 'c7n-internal', 'Value': 'True'}, {'Key': 'BA', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'AutoGoverned', 'Value': 'False'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'Name', 'Value': 'Enterprise vpc-dc314eb9 - Horizontal-QA-East-VPC---Enterprise-Pinpoint Az-1a'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-0aee6d2afe729d3cf
us-east-1a,use1-az4,24,10.205.6.128/27,False,False,False,available,subnet-a871dede,vpc-6d304f08,93937234853,False,[],"[{'Key': 'aws:cloudformation:logical-id', 'Value': 'SwarmElbAz1Subnet'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVNPAWSPROXY'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-Dev-Network'}, {'Key': 'Name', 'Value': 'Proxy - Dev - Swarm ELB AZ 1'}, {'Key': 'OwnerContact', 'Value': 'kib547'}, {'Key': 'NetworkLocation', 'Value': 'EnterpriseOut'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-Dev-Network/9c60b140-bfb0-11e5-b85b-50fae987c09a'}, {'Key': 'c7n-enterpriseout', 'Value': 'True'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}, {'Key': 'c7n-internal', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-a871dede
us-east-1d,use1-az2,26,10.205.11.128/27,False,False,False,available,subnet-68c18f47,vpc-6d304f08,93937234853,False,[],"[{'Key': 'aws:cloudformation:logical-id', 'Value': 'SwarmElbAz3Subnet'}, {'Key': 'OwnerContact', 'Value': 'kib547'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-GCP-Dev-Network'}, {'Key': 'Name', 'Value': 'GCP Proxy - Dev - Swarm ELB AZ 3'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPROXY'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-GCP-Dev-Network/576815b0-11fc-11e8-8f09-500c28b4b099'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-68c18f47
us-east-1b,use1-az6,27,10.205.0.32/27,False,False,False,available,subnet-27f84a7e,vpc-6d304f08,93937234853,False,[],"[{'Key': 'aws:cloudformation:stack-name', 'Value': 'Horizontal-Dev-VPC'}, {'Key': 'Name', 'Value': 'Horizontal Dev East VPC - Private Subnet 1 - LEGACY DO NOT USE'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'PrivateSubnet2'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVPPAWSPLATFORM'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Horizontal-Dev-VPC/4045c9c0-b22f-11e4-a864-50fa52d244a8'}, {'Key': 'NetworkLocation', 'Value': 'CustomSubnet'}, {'Key': 'ASV', 'Value': 'ASVAWSPLATFORM'}, {'Key': 'OwnerContact', 'Value': 'SprintTeamSuperCell@capitalone.com'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-27f84a7e
us-east-1d,use1-az2,24,10.205.6.224/27,False,False,False,available,subnet-1f8d4333,vpc-6d304f08,93937234853,False,[],"[{'Key': 'NetworkLocation', 'Value': 'EnterpriseOut'}, {'Key': 'OwnerContact', 'Value': 'kib547'}, {'Key': 'aws:cloudformation:stack-name', 'Value': 'Proxy-Dev-Network'}, {'Key': 'Name', 'Value': 'Proxy - Dev - Swarm ELB AZ 3'}, {'Key': 'aws:cloudformation:logical-id', 'Value': 'SwarmElbAz3Subnet'}, {'Key': 'aws:cloudformation:stack-id', 'Value': 'arn:aws:cloudformation:us-east-1:1234567890:stack/Proxy-Dev-Network/9c60b140-bfb0-11e5-b85b-50fae987c09a'}, {'Key': 'CMDBEnvironment', 'Value': 'ENVNPAWSPROXY'}, {'Key': 'c7n-enterpriseout', 'Value': 'True'}, {'Key': 'ASV', 'Value': 'ASVCLOUDPROXY'}, {'Key': 'c7n-internal', 'Value': 'True'}]",arn:aws:ec2:us-east-1:1234567890:subnet/subnet-1f8d4333
